NÚMERO DE INSCRIÇÃO,NUM,SITUAÇÃO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
39401669283,"1,01501E+11",Presente,D,A,C,D,E,B,D,D,D,D,D,E,E,D,B,E,D,E,A,B,A,B,E,E,B,D,C,C,B,E,B,A,B,B,B,A,A,B,B,B,B,B,B,C,B,A,B,E,C,C,C,E,C,A,B,A,D,C,C,A,D,A,E,A,D,C,A,A,B,E
39401671724,"1,025E+11",Presente,E,B,B,B,B,B,C,B,A,B,E,E,C,B,B,E,B,A,A,A,B,A,E,A,A,A,A,C,B,B,B,D,D,E,C,A,A,A,D,B,B,C,C,B,B,A,B,E,B,D,B,B,B,B,C,A,C,B,D,A,E,E,B,E,C,C,C,A,B,E
39401675745,"1,018E+11",Presente,B,D,B,C,C,A,C,B,D,C,A,E,D,B,C,C,D,D,B,B,E,B,B,C,A,D,D,C,D,C,A,C,B,E,C,C,E,C,B,D,A,C,E,B,C,B,B,C,D,C,D,A,B,C,C,C,B,C,D,D,C,B,B,B,C,C,B,D,A,B
39401652040,"1,006E+11",Presente,D,A,C,B,B,A,E,D,E,D,E,E,D,C,B,D,C,D,B,C,B,A,A,E,A,B,D,C,B,C,D,A,B,E,D,A,A,B,E,C,C,B,B,C,D,E,C,A,E,D,C,A,A,A,D,C,A,C,B,A,D,A,D,A,E,C,A,B,B,C
39401684479,"1,01501E+11",Presente,E,A,B,D,C,B,A,E,D,C,E,E,D,C,B,A,A,C,B,D,E,A,A,B,A,B,A,B,E,C,B,C,D,E,D,B,D,B,D,E,D,D,A,C,D,E,C,A,C,D,A,B,A,C,D,E,A,D,E,C,E,A,A,C,E,B,A,B,B,C
39401661957,"1,006E+11",Presente,B,A,E,B,C,D,B,A,C,B,D,E,D,C,C,B,C,A,D,B,A,B,E,B,A,C,A,C,E,E,B,C,B,C,C,C,A,C,B,C,E,E,B,E,B,E,A,E,C,B,A,B,D,A,B,A,D,B,C,B,E,A,C,D,E,A,B,A,C,C
39401648814,"1,002E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401664502,"1,02001E+11",Presente,B,C,D,B,C,A,B,D,E,A,E,E,C,B,C,D,C,D,A,B,E,D,A,B,A,D,B,A,C,D,B,A,B,E,D,C,A,B,D,E,A,E,A,D,E,C,B,E,D,E,E,A,D,A,B,A,A,D,E,A,D,A,C,E,E,C,C,C,B,C
39401669249,"1,051E+11",Presente,E,D,B,E,B,C,E,B,D,C,E,E,D,A,C,A,D,C,E,A,A,D,C,E,D,B,C,A,E,E,B,D,B,E,D,C,C,A,E,C,D,A,D,A,B,C,B,B,A,B,C,D,A,C,B,C,D,A,E,D,A,A,D,E,E,C,C,C,B,D
39402642183,"1,011E+11",Presente,E,A,C,E,C,A,C,D,E,C,D,E,D,B,C,D,A,E,B,A,E,E,E,E,A,B,B,D,B,A,B,D,B,C,A,A,A,B,D,E,A,E,E,C,E,B,E,A,C,B,D,C,A,A,D,E,D,D,C,D,D,A,A,A,E,E,A,B,E,C
39401670702,"1,02001E+11",Presente,E,A,E,E,B,B,B,,,D,E,E,D,,B,D,B,E,B,,B,A,C,B,A,D,A,C,D,,B,A,B,D,,,A,C,D,,,,A,E,,A,,E,,D,,A,A,A,D,A,A,E,D,A,D,A,,A,E,C,A,,B,C
39401636915,"1,016E+11",Presente,E,B,E,C,C,A,B,D,D,A,D,E,D,D,C,B,A,B,B,D,A,D,B,E,A,C,E,A,C,A,A,D,C,E,D,E,A,E,D,D,A,E,A,B,B,B,D,C,E,B,E,B,B,A,B,C,C,E,E,C,A,A,A,A,D,A,C,B,A,D
39401662600,"1,04902E+11",Presente,E,A,C,C,B,A,C,E,C,C,E,E,D,A,D,D,C,E,B,D,A,A,C,E,A,D,B,C,B,B,A,C,B,D,D,A,A,C,D,C,B,E,A,A,A,A,B,E,B,D,A,A,A,A,B,A,D,C,C,B,A,A,A,A,E,C,A,E,B,D
39401669654,"1,02001E+11",Presente,E,A,B,B,A,B,B,E,A,C,B,E,D,C,A,E,B,E,B,A,A,B,B,E,B,B,D,D,C,C,B,D,B,B,D,B,A,C,B,E,E,B,E,D,C,C,E,B,E,B,C,B,D,A,B,C,B,D,C,C,D,C,C,A,D,C,C,B,B,A
39401677236,"1,05E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401682318,"1,004E+11",Presente,E,A,C,C,C,C,D,C,C,C,C,E,B,D,B,C,D,E,C,C,E,B,B,B,A,D,D,A,C,C,A,A,D,D,E,E,A,C,E,D,D,D,C,D,E,E,C,C,B,B,D,B,D,C,D,C,E,D,D,C,E,A,A,E,D,C,A,C,D,C
39401675708,"1,032E+11",Presente,E,D,B,E,A,A,C,A,E,C,E,E,D,B,A,C,B,E,B,D,B,A,D,B,B,B,A,C,E,E,B,B,B,E,C,A,A,B,D,E,A,A,A,B,B,C,B,E,E,D,A,A,D,A,D,C,C,C,C,B,A,A,A,A,E,C,C,D,B,A
39401683553,"1,03701E+11",Presente,E,C,A,C,B,C,C,A,C,E,A,E,E,B,C,E,A,A,E,E,E,B,B,E,B,C,A,A,B,B,B,E,E,A,E,A,A,C,E,C,B,E,A,E,C,E,B,D,B,D,B,E,A,A,D,C,D,D,A,A,D,A,C,E,E,B,D,B,B,D
39401672935,"1,008E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401673745,"1,01501E+11",Presente,A,A,C,A,B,A,D,E,A,E,E,E,D,E,A,B,A,E,A,C,B,B,C,B,A,D,E,C,C,B,B,A,B,C,A,A,A,B,D,E,A,E,D,C,B,C,D,A,C,D,C,A,D,A,D,E,D,C,D,A,C,A,A,A,A,C,A,C,B,A
39401646629,"1,005E+11",Presente,D,C,E,C,A,D,B,D,A,C,B,E,E,C,D,A,E,D,A,D,E,D,B,E,A,A,E,B,D,C,B,B,E,D,A,A,A,B,B,D,A,B,E,D,B,A,C,E,A,B,C,D,A,A,A,C,A,D,C,E,D,A,D,A,E,A,A,E,C,C
39401656095,"1,03701E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401645181,"1,018E+11",Presente,E,A,C,B,A,B,A,*,E,A,E,E,C,C,D,A,B,D,B,E,A,A,E,E,A,D,B,C,B,C,B,C,C,E,D,A,A,C,D,E,A,B,B,D,B,B,E,D,B,B,E,D,A,A,E,C,E,D,B,A,E,A,A,A,E,C,C,B,A,C
39401635815,"1,001E+11",Presente,B,A,D,E,A,A,B,D,E,C,C,E,E,E,C,B,C,A,B,D,B,D,D,E,A,D,B,C,C,C,B,A,D,C,D,A,A,C,E,A,A,E,E,A,C,E,B,E,B,B,C,A,A,B,C,E,D,D,A,E,E,A,A,B,E,C,A,E,B,C
39401685164,"1,009E+11",Presente,E,A,D,E,B,A,C,D,C,A,A,E,D,D,B,D,A,D,B,D,B,B,A,E,A,B,D,C,D,C,A,A,B,C,D,B,A,A,D,C,A,E,E,D,B,A,D,A,D,E,E,D,D,B,D,C,D,D,A,A,D,A,D,A,D,C,A,D,B,C
39401659401,"1,004E+11",Presente,E,A,B,E,B,D,B,B,C,C,D,E,E,B,B,B,B,E,E,B,A,B,D,A,A,B,D,B,D,A,B,D,D,B,D,A,C,B,D,A,B,D,C,E,B,A,B,E,A,B,D,E,A,A,E,C,C,D,E,B,C,B,B,A,E,B,D,B,B,C
39401659221,"1,018E+11",Presente,B,A,D,A,A,B,E,D,C,C,A,E,D,B,D,D,B,E,B,B,E,B,E,E,A,D,A,*,D,C,B,D,C,D,C,A,A,B,D,E,A,C,A,C,C,E,C,C,C,D,D,A,D,A,E,D,C,C,C,A,D,A,E,A,E,C,A,B,B,D
39401665749,"1,009E+11",Presente,E,A,E,D,A,A,B,B,C,B,A,E,C,A,A,D,B,E,B,E,A,A,E,E,A,D,A,C,C,B,B,A,B,A,C,C,A,B,D,B,C,E,B,C,E,B,C,C,C,C,C,A,A,A,E,E,A,B,E,B,A,E,C,C,E,C,C,C,A,D
39401639906,"1,045E+11",Presente,E,C,D,E,A,D,B,D,D,C,A,E,C,E,A,E,B,E,B,C,A,B,D,E,A,A,B,C,A,B,A,C,B,C,C,E,A,B,D,E,A,C,D,E,A,E,B,C,D,B,D,A,A,B,C,E,C,D,C,A,D,A,A,A,E,C,A,B,A,D
39401682813,"1,003E+11",Presente,E,A,B,D,A,B,C,D,E,C,D,E,D,B,E,E,B,E,B,B,A,B,E,E,A,D,A,C,B,A,B,C,B,E,E,A,A,E,B,B,D,A,D,B,B,E,B,C,B,C,B,D,B,E,B,A,C,D,C,C,D,A,B,E,E,B,B,B,E,C
39401642033,"1,045E+11",Presente,E,A,D,E,A,A,C,D,E,B,A,E,C,E,B,D,A,E,B,C,A,B,D,E,A,B,D,C,A,A,B,C,B,E,D,A,A,C,C,A,C,E,B,D,E,B,A,D,E,D,C,D,B,A,D,E,B,D,E,E,C,A,A,A,E,C,A,C,B,D
39401668132,"1,022E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401665342,"1,005E+11",Presente,E,D,B,C,B,A,C,B,D,C,E,E,B,B,E,D,D,E,B,C,A,A,B,C,A,D,C,C,A,C,B,A,B,C,D,A,B,A,D,E,A,E,E,D,B,C,A,D,C,A,D,B,A,A,D,A,D,C,D,A,A,A,D,A,E,C,A,B,A,D
39401666447,"1,026E+11",Presente,E,A,C,D,A,B,C,E,C,C,A,E,D,C,D,D,E,E,B,B,A,A,B,E,A,C,B,C,E,C,B,A,B,C,C,A,A,C,D,D,B,B,D,C,B,A,E,E,B,D,B,B,D,A,C,A,D,C,D,A,D,A,C,A,E,C,A,E,B,A
39401635642,"1,046E+11",Presente,E,A,C,A,D,B,C,A,E,C,D,A,C,E,C,E,B,E,B,E,A,E,D,C,A,D,D,C,A,E,B,C,B,C,D,A,A,B,E,B,D,C,B,*,D,A,C,D,D,B,B,D,A,B,E,C,D,D,C,E,D,A,E,E,E,B,A,C,B,D
39401673345,"1,03701E+11",Presente,E,C,B,B,D,C,C,D,E,A,B,E,A,B,C,B,B,D,D,D,A,B,B,B,A,E,A,C,E,A,B,C,A,C,E,D,D,A,E,D,B,C,A,C,D,E,C,A,D,E,C,B,C,C,B,C,E,B,E,A,D,E,D,A,E,A,E,A,B,E
39401643172,"1,005E+11",Presente,B,A,E,B,C,A,D,E,E,A,E,E,D,A,B,B,B,E,B,C,B,B,E,E,A,E,B,C,D,C,B,A,B,B,D,A,A,B,E,D,A,E,D,C,B,E,A,C,D,D,C,C,C,A,B,C,D,D,E,C,C,E,A,E,A,C,A,B,A,D
39401660716,"1,046E+11",Presente,E,B,B,B,A,B,C,D,E,D,C,E,A,C,B,A,A,A,B,A,A,A,D,B,A,E,B,C,D,B,B,A,C,B,C,D,B,D,C,B,A,E,E,A,E,E,B,E,C,B,C,A,A,A,D,A,E,D,E,E,D,A,A,A,E,B,A,B,A,D
39401674033,"1,046E+11",Presente,E,A,B,B,D,C,D,E,B,C,A,E,A,B,C,B,B,A,E,B,C,A,B,E,A,A,B,C,E,C,B,E,D,E,B,B,A,A,E,D,E,E,B,C,A,C,D,D,C,D,D,D,C,A,D,E,A,D,D,A,E,A,A,A,D,C,A,B,B,C
39401666862,"1,009E+11",Presente,D,A,D,E,A,B,D,D,A,C,E,E,B,D,B,D,D,E,B,B,A,C,E,E,D,D,E,C,A,A,B,C,B,D,A,A,A,C,D,E,C,B,B,A,D,B,A,A,A,D,E,B,E,A,E,A,E,A,E,A,C,E,C,A,E,C,A,C,B,B
39401660319,"1,00501E+11",Presente,E,A,B,B,C,B,B,E,D,C,A,E,B,A,B,A,A,E,B,A,A,E,E,E,A,E,C,A,B,D,B,E,D,C,D,D,A,D,B,A,E,A,C,C,E,B,A,C,B,D,C,B,D,A,B,C,D,A,E,B,C,A,E,A,A,C,A,C,D,C
39401675477,"1,04E+11",Presente,E,B,C,C,C,B,C,D,B,D,B,D,A,A,C,D,C,A,B,B,E,B,B,E,A,C,C,D,E,D,A,D,E,C,B,A,B,B,D,D,A,A,E,E,E,E,C,C,A,B,C,D,C,B,B,C,D,A,E,A,A,C,A,A,E,B,C,C,A,D
39401673263,"1,036E+11",Presente,E,D,B,C,B,A,C,B,D,A,D,E,C,B,B,D,E,A,D,C,B,B,E,E,A,D,D,D,D,D,B,A,B,E,C,B,A,C,*,A,B,C,A,C,E,C,C,D,B,D,D,D,B,A,B,C,D,C,E,C,C,A,A,A,C,C,A,D,B,C
39401673725,"1,051E+11",Presente,A,A,D,D,C,B,D,D,E,C,E,E,D,E,D,D,B,A,B,D,D,A,A,A,A,A,D,C,E,D,A,D,D,C,D,D,C,D,E,D,C,D,E,D,B,D,C,D,D,D,D,D,C,C,D,C,D,D,E,D,D,D,D,D,C,D,D,D,D,D
39401649866,"1,053E+11",Presente,B,A,C,E,B,D,C,A,E,B,D,E,D,C,D,D,B,E,B,B,A,A,E,E,A,C,A,C,E,D,B,D,C,E,D,A,A,C,B,D,E,A,C,C,B,C,D,E,B,D,A,B,A,A,B,C,D,D,C,E,D,A,D,E,E,B,A,B,A,D
39401679005,"1,02001E+11",Presente,E,C,E,E,A,C,B,C,E,D,D,E,E,E,C,C,E,A,D,B,A,A,B,E,A,A,B,B,D,E,A,A,B,C,C,A,A,E,D,B,D,B,D,C,B,C,D,E,D,C,B,A,B,B,C,C,D,E,D,A,B,B,C,D,C,A,A,E,D,C
39401682649,"1,034E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401635909,"1,044E+11",Presente,B,E,D,D,A,C,E,B,C,A,C,E,A,D,B,B,E,A,A,A,A,B,B,E,A,A,A,C,E,A,B,B,D,E,D,B,D,C,B,D,E,A,A,E,E,C,C,D,E,C,C,A,A,A,E,C,E,D,E,D,A,D,C,C,E,E,A,E,E,D
39401660805,"1,04902E+11",Presente,B,C,C,E,A,D,B,C,E,C,E,E,D,B,E,C,A,B,A,D,A,B,D,C,B,E,D,D,A,E,B,A,D,C,E,B,A,D,A,E,C,D,B,A,E,C,D,B,A,D,D,B,C,A,D,B,A,E,C,A,D,A,B,C,E,C,B,D,C,D
39401636060,"1,013E+11",Presente,E,D,C,B,E,C,E,C,D,C,C,A,D,B,C,A,A,E,D,E,A,B,B,E,D,C,C,C,E,B,B,B,B,C,B,E,A,E,E,C,A,C,A,C,B,E,D,D,B,D,D,D,B,A,C,E,D,A,D,D,E,A,C,A,E,A,A,B,B,C
39401663969,"1,009E+11",Presente,C,D,C,A,B,D,C,C,E,E,C,D,C,A,B,D,B,E,D,C,A,B,A,E,A,A,C,C,A,B,C,A,B,C,A,B,B,C,A,A,D,A,A,B,B,A,B,B,C,A,A,B,C,A,B,C,D,D,E,E,E,A,A,A,E,E,A,B,D,C
39401645671,"1,041E+11",Presente,E,A,D,A,E,A,C,E,A,C,A,E,E,B,D,D,C,E,B,B,B,B,C,B,A,A,E,C,D,C,B,A,B,C,D,A,A,C,D,A,B,C,A,E,B,C,E,A,B,B,C,A,D,E,B,C,D,A,D,A,D,A,E,A,D,C,A,C,B,D
39401655235,"1,03701E+11",Presente,E,A,A,A,D,A,C,C,D,A,D,E,E,C,B,B,A,E,E,B,D,D,B,E,A,A,D,C,A,D,B,C,E,C,A,A,A,B,D,C,B,E,D,C,B,C,A,E,C,D,E,B,C,B,E,C,A,D,D,B,D,E,C,C,E,B,D,B,B,C
39402684418,"1,039E+11",Presente,*,A,E,C,B,C,C,B,B,B,E,E,E,B,A,D,B,D,B,A,E,A,E,E,A,D,B,C,D,D,B,A,B,C,E,A,A,B,D,C,D,E,D,C,E,D,D,E,A,B,C,A,C,D,A,C,A,A,E,C,E,A,A,A,C,D,E,C,C,C
39401677933,"1,041E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401673631,"1,001E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401677490,"1,021E+11",Presente,C,A,C,C,C,C,A,C,D,E,E,E,D,C,B,A,A,D,B,E,E,C,E,E,A,C,B,C,B,D,B,D,C,C,D,E,C,B,A,E,E,C,B,E,B,B,D,C,A,E,C,B,D,D,E,C,B,D,C,A,A,A,A,A,D,C,E,C,A,A
39401673751,"1,02E+11",Presente,E,C,C,B,A,D,D,E,B,C,E,E,D,A,B,C,D,E,B,A,A,D,A,E,B,C,A,C,C,D,A,E,B,D,C,A,D,C,E,B,A,B,B,C,D,E,A,D,B,D,B,D,C,B,D,C,E,A,D,A,B,A,C,A,E,D,B,A,A,C
39401671673,"1,01E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401639583,"1,041E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401674534,"1,04902E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401661919,"1,009E+11",Presente,E,C,D,D,C,B,B,C,E,A,D,E,B,E,B,C,E,D,D,A,E,B,E,E,D,A,B,C,B,C,B,D,B,D,A,B,C,C,B,B,A,C,B,A,D,E,B,D,B,B,D,B,B,A,E,A,E,E,E,E,A,A,C,A,D,B,E,B,B,C
39401643091,"1,02001E+11",Presente,C,A,D,E,C,D,E,B,E,A,C,E,C,A,B,C,C,D,A,A,B,B,E,E,B,D,A,C,E,C,B,A,B,D,E,A,A,E,E,C,A,B,C,C,D,E,B,C,A,B,D,A,A,C,E,A,C,D,C,D,C,A,B,A,E,C,D,A,C,A
39401653502,"1,046E+11",Presente,E,A,C,C,A,B,C,E,E,D,E,E,D,B,C,B,B,B,B,B,E,B,B,E,A,C,C,C,C,E,B,D,A,C,C,B,C,A,D,E,B,B,A,D,E,C,C,D,B,B,A,C,B,B,D,B,B,D,C,A,D,E,C,E,A,B,A,E,D,D
39401654309,"1,02001E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401653384,"1,036E+11",Presente,E,A,D,C,C,A,B,D,E,C,E,E,D,C,B,B,B,B,B,D,E,A,C,B,A,D,D,D,C,A,B,A,D,C,E,A,A,C,D,E,A,E,D,E,B,A,E,E,C,B,C,B,A,B,B,E,D,A,D,A,E,A,C,A,D,C,A,C,B,A
39401671287,"1,041E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401671147,"1,053E+11",Presente,C,C,C,E,C,C,E,E,B,C,A,A,C,B,A,D,C,D,B,C,B,E,D,B,A,C,D,C,C,C,B,D,C,C,C,C,A,E,D,B,C,E,D,C,C,C,C,C,C,C,C,C,C,A,C,E,C,C,C,C,D,C,C,C,E,E,C,C,C,C
39401683130,"1,04902E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401669214,"1,02001E+11",Presente,E,B,B,D,C,A,A,B,E,B,E,E,B,B,B,A,A,E,B,B,B,A,B,B,B,A,E,C,D,B,B,B,D,E,A,B,A,A,B,B,B,E,A,B,B,B,B,D,E,E,A,A,A,A,C,C,A,D,E,A,D,A,C,A,E,B,A,B,B,A
39401641572,"1,016E+11",Presente,E,A,D,E,D,E,C,E,E,C,E,E,D,E,B,D,B,A,B,D,B,A,E,E,A,C,A,C,E,E,B,D,E,A,D,A,C,B,D,C,D,C,A,D,B,C,D,A,B,B,C,A,C,A,D,A,B,D,D,E,C,A,A,D,E,C,A,B,C,E
39401643747,"1,03701E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401644657,"1,045E+11",Presente,E,A,D,E,A,A,E,B,E,C,A,E,D,B,D,D,B,E,B,B,A,B,B,E,A,D,A,C,B,B,B,A,B,C,D,A,A,A,D,E,A,C,A,A,B,A,E,C,B,D,A,B,A,A,D,A,A,C,C,A,D,A,C,A,E,C,E,C,B,D
39401644397,"1,02001E+11",Presente,A,B,B,C,C,D,E,A,E,C,E,E,D,A,B,C,A,C,D,C,A,B,D,B,A,C,A,C,B,E,B,D,B,E,D,C,A,B,B,E,A,E,D,C,B,D,B,C,D,D,E,A,A,A,B,E,D,A,E,A,A,A,E,A,C,C,B,E,B,D
39401660239,"1,043E+11",Presente,A,A,B,E,D,B,D,C,A,D,C,E,C,C,B,B,E,A,B,D,B,A,E,E,A,D,B,C,C,D,B,C,B,E,D,B,A,A,B,A,A,B,C,D,C,B,D,E,B,B,C,D,E,B,E,E,E,D,C,C,C,B,A,A,C,B,A,B,E,D
39401670919,"1,02001E+11",Presente,B,A,C,E,C,D,A,C,C,C,E,E,E,C,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,C,C,C,C,E,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,B,C,C,C,C,C
39402653282,"1,026E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401643857,"1,046E+11",Presente,D,C,A,A,A,C,A,B,C,C,D,E,C,D,B,A,B,A,B,D,A,B,A,E,A,A,D,C,C,E,A,D,E,E,C,B,B,B,A,A,B,D,B,A,E,B,A,D,B,*,D,B,A,A,D,C,C,A,E,C,A,A,A,A,E,B,B,B,B,D
39401670068,"1,017E+11",Presente,E,A,D,E,D,A,C,A,E,B,E,E,D,B,C,E,E,E,B,A,E,A,D,E,A,C,C,C,A,E,B,D,B,D,B,A,A,E,E,B,B,B,B,C,B,B,C,E,E,B,B,E,B,E,B,D,A,B,E,A,C,B,D,A,E,C,A,B,B,D
39401644231,"1,00501E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401653590,"1,00501E+11",Presente,E,A,B,E,C,D,B,A,C,D,B,E,D,A,B,C,B,A,B,E,D,A,B,E,A,C,D,C,B,B,B,D,C,E,A,C,C,B,D,E,A,B,B,E,E,C,A,E,D,B,C,B,C,C,A,C,B,D,E,C,D,E,B,A,E,D,C,B,B,A
39401672330,"1,051E+11",Presente,E,A,B,C,E,B,E,C,E,C,D,E,C,E,D,B,B,E,B,C,B,B,A,E,A,D,A,C,A,D,B,A,B,D,E,A,C,C,D,D,A,E,A,D,B,A,E,C,B,D,E,B,C,B,D,E,D,D,B,A,D,A,C,A,E,C,A,C,D,D
39401641381,"1,046E+11",Presente,C,C,C,C,C,C,C,C,C,C,E,C,C,C,C,D,C,C,C,C,A,B,E,E,A,D,C,B,A,A,B,A,A,A,A,A,A,C,D,D,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,D,B,A,B,C,E,D,B,A,B,C
39401647701,"1,02001E+11",Presente,B,D,D,D,D,D,E,D,A,C,C,E,D,D,C,B,B,E,B,D,B,B,B,B,A,C,D,C,B,C,B,D,A,E,D,A,A,B,D,B,B,B,E,D,E,E,D,B,B,E,C,B,D,A,D,E,B,D,E,D,D,A,C,A,E,B,A,A,D,A
39401635528,"1,02001E+11",Presente,E,A,B,C,D,A,C,D,E,C,A,E,C,C,D,D,B,E,B,D,E,B,E,E,A,D,A,C,D,E,B,C,B,B,D,B,A,B,D,C,A,C,A,C,E,C,D,E,B,B,E,A,A,A,D,A,D,D,E,A,D,E,C,A,E,C,A,B,B,D
39401642430,"1,053E+11",Presente,D,B,C,E,D,C,C,C,B,E,B,E,E,C,C,D,E,B,C,A,B,B,A,B,A,A,B,A,A,D,A,B,E,C,C,E,C,A,D,B,C,B,D,B,D,D,C,C,D,B,E,D,B,C,E,C,D,D,A,E,A,A,C,B,E,C,A,C,C,A
39401672346,"1,041E+11",Presente,E,A,D,B,C,B,D,B,C,A,D,E,D,B,D,D,A,E,B,C,E,D,*,B,A,D,A,C,D,C,E,A,B,E,B,A,A,C,D,C,C,C,D,C,A,C,B,A,E,D,B,A,E,A,E,B,D,D,E,A,C,A,C,A,D,C,E,C,B,A
