SEXO,ESTADO,ESPECIALIDADE,Matemática Discreta,Cálculo Diferencial e Integral,Álgebra Linear,Geometria Analítica,Análise Combinatória,Probabilidade e Estatística,Lógica Matemática,Organização de Arquivos e Dados,Técnicas de Programação,Circuitos Digitais,Análise de Algoritmos,Teoria dos Grafos,"Linguagens Formais, Autômatos e Computabilidade",Algoritmos e Estruturas de Dados,Linguagens de Programação,Sistemas Operacionais,Arquitetura e Organização de Computadores,Redes de Computadores,Computação Gráfica,Inteligência Artificial,Engenharia de Software,Sistemas Distribuídos,Compiladores,Processamento de Imagens,Banco de Dados,IDADE,matematica,fund_computacao,tec_computacao,total,REGIAO
M,CE,aprendizado de máquina,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,23,14.0,22.0,6.0,42.0,nordeste
M,PI,computação aplicada,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,48,6.0,11.0,9.0,26.0,nordeste
M,PB,sistemas de computação,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,22,5.0,14.0,7.0,26.0,nordeste
M,RS,engenharia de software,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,27,4.0,14.0,8.0,26.0,sul
F,PI,engenharia de software,1.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,21,8.0,12.0,8.0,28.0,nordeste
M,PB,metodologias e técnicas de computação,0.0,3.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,21,12.0,12.0,10.0,34.0,nordeste
M,PB,metodologias e técnicas de computação,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,31,7.0,12.0,4.0,23.0,nordeste
M,PR,visão computacional,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,36,8.0,10.0,7.0,25.0,sul
M,RS,metodologias e técnicas de computação,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,39,7.0,12.0,4.0,23.0,sul
M,GO,visão computacional,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,31,7.0,16.0,6.0,29.0,centro_oeste
M,SP,engenharia de software,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35,6.0,8.0,4.0,18.0,sudeste
M,RS,computação aplicada,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,25,10.0,16.0,6.0,32.0,sul
M,PI,computação aplicada,1.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,22,10.0,18.0,6.0,34.0,nordeste
M,RS,engenharia de software,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,24,6.0,13.0,8.0,27.0,sul
M,ES,redes de computadores,1.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,26,9.0,15.0,11.0,35.0,sudeste
M,RS,computação aplicada,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,26,5.0,7.0,5.0,17.0,sul
M,RS,inteligência artificial,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,23,8.0,18.0,7.0,33.0,sul
M,ES,inteligência artificial,2.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,37,12.0,15.0,12.0,39.0,sudeste
M,MT,engenharia de software,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,21,2.0,12.0,5.0,19.0,centro_oeste
M,PB,sistemas de computação,2.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,30,10.0,14.0,6.0,30.0,nordeste
M,SP,engenharia de software,1.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,28,8.0,14.0,5.0,27.0,sudeste
M,RS,inteligência artificial,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27,7.0,13.0,2.0,22.0,sul
M,SC,sistemas de computação,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,31,7.0,19.0,10.0,36.0,sul
M,PB,metodologias e técnicas de computação,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,28,4.0,13.0,8.0,25.0,nordeste
F,GO,engenharia de software,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,23,8.0,17.0,3.0,28.0,centro_oeste
F,ES,sistemas de informação,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,28,7.0,9.0,3.0,19.0,sudeste
F,MG,inteligência artificial,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,25,8.0,14.0,4.0,26.0,sudeste
M,MS,sistemas de computação,0.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,24,9.0,14.0,6.0,29.0,centro_oeste
F,RJ,otimização,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,23,3.0,15.0,5.0,23.0,sudeste
F,PA,inteligência artificial,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,29,6.0,8.0,5.0,19.0,norte
F,CE,sistemas de informação,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,27,7.0,13.0,8.0,28.0,nordeste
F,ES,sistemas de informação,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,33,14.0,16.0,10.0,40.0,sudeste
F,AM,redes de computadores,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,24,6.0,13.0,6.0,25.0,norte
F,MS,engenharia de software,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21,5.0,12.0,3.0,20.0,centro_oeste
F,PA,sistemas de informação,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,38,5.0,10.0,8.0,23.0,norte
M,ES,inteligência artificial,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,24,11.0,17.0,6.0,34.0,sudeste
M,PB,sistemas de computação,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,39,4.0,7.0,8.0,19.0,nordeste
M,MS,sistemas de informação,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,24,4.0,12.0,6.0,22.0,centro_oeste
M,MS,redes de computadores,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,28,9.0,12.0,5.0,26.0,centro_oeste
M,SC,redes de computadores,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,39,6.0,10.0,6.0,22.0,sul
F,SP,inteligência artificial,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,21,8.0,19.0,8.0,35.0,sudeste
F,PA,redes de computadores,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,7.0,15.0,4.0,26.0,norte
M,RS,banco de dados,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,30,8.0,13.0,6.0,27.0,sul
M,MG,sistemas de computação,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,21,6.0,10.0,8.0,24.0,sudeste
M,PI,sistemas de computação,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,33,6.0,11.0,5.0,22.0,nordeste
M,SP,sistemas de computação,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,46,8.0,15.0,11.0,34.0,sudeste
M,MG,redes de computadores,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,27,6.0,13.0,6.0,25.0,sudeste
M,GO,inteligência artificial,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,26,12.0,20.0,8.0,40.0,centro_oeste
M,PI,banco de dados,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,22,3.0,13.0,8.0,24.0,nordeste
M,MG,sistemas de computação,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,24,12.0,20.0,12.0,44.0,sudeste
M,PB,sistemas de computação,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,29,3.0,13.0,8.0,24.0,nordeste
M,GO,banco de dados,1.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,21,13.0,13.0,5.0,31.0,centro_oeste
M,GO,engenharia de software,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,23,3.0,10.0,6.0,19.0,centro_oeste
M,SP,engenharia de software,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,23,8.0,15.0,6.0,29.0,sudeste
M,MS,sistemas de informação,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,24,6.0,12.0,5.0,23.0,centro_oeste
M,SP,visão computacional,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,29,8.0,11.0,8.0,27.0,sudeste
M,MG,banco de dados,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,25,6.0,17.0,4.0,27.0,sudeste
M,PR,inteligência artificial,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,0.0,22,9.0,21.0,12.0,42.0,sul
M,MA,metodologias e técnicas de computação,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,32,5.0,9.0,6.0,20.0,nordeste
M,MG,inteligência artificial,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,27,5.0,10.0,5.0,20.0,sudeste
M,AL,sistemas de computação,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,29,4.0,15.0,7.0,26.0,nordeste
M,SC,redes de computadores,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,23,9.0,12.0,8.0,29.0,sul
M,RJ,sistemas de computação,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,33,7.0,12.0,8.0,27.0,sudeste
M,SC,redes de computadores,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,36,8.0,13.0,7.0,28.0,sul
M,PA,engenharia de software,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,28,3.0,14.0,6.0,23.0,norte
M,PA,redes de computadores,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,23,4.0,12.0,6.0,22.0,norte
M,ES,otimização,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,28,8.0,16.0,12.0,36.0,sudeste
M,PA,redes de computadores,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,31,6.0,12.0,10.0,28.0,norte
M,MG,sistemas de computação,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,21,6.0,11.0,7.0,24.0,sudeste
M,PB,sistemas de computação,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,27,6.0,12.0,9.0,27.0,nordeste
M,RS,banco de dados,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,30,4.0,12.0,10.0,26.0,sul
M,SP,aprendizado de máquina,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,22,1.0,13.0,8.0,22.0,sudeste
M,MG,metodologias e técnicas de computação,1.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,30,13.0,17.0,9.0,39.0,sudeste
M,CE,sistemas de computação,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,21,9.0,15.0,8.0,32.0,nordeste
M,CE,sistemas de informação,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,25,13.0,14.0,6.0,33.0,nordeste
M,SP,inteligência artificial,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,26,14.0,16.0,8.0,38.0,sudeste
M,MG,inteligência artificial,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,23,15.0,23.0,11.0,49.0,sudeste
M,SP,engenharia de software,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,24,10.0,19.0,8.0,37.0,sudeste
M,GO,engenharia de software,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,23,8.0,12.0,8.0,28.0,centro_oeste
M,SC,sistemas de computação,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,22,10.0,19.0,8.0,37.0,sul
M,SP,visão computacional,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,22,10.0,19.0,9.0,38.0,sudeste
M,SC,metodologias e técnicas de computação,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,24,4.0,13.0,11.0,28.0,sul
M,MG,sistemas de computação,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,24,16.0,20.0,4.0,40.0,sudeste
M,PB,sistemas de computação,2.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,31,8.0,17.0,12.0,37.0,nordeste
M,CE,sistemas de computação,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,23,11.0,15.0,5.0,31.0,nordeste
M,SP,visão computacional,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,21,9.0,16.0,6.0,31.0,sudeste
M,SC,redes de computadores,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,23,8.0,16.0,10.0,34.0,sul
M,SP,computação aplicada,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,21,7.0,13.0,3.0,23.0,sudeste
M,MS,sistemas de informação,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,23,12.0,17.0,8.0,37.0,centro_oeste
M,SP,sistemas de computação,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,23,7.0,16.0,8.0,31.0,sudeste
M,PA,sistemas de informação,1.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,24,12.0,11.0,10.0,33.0,norte
M,PR,sistemas de computação,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,25,8.0,20.0,7.0,35.0,sul
M,PA,redes de computadores,1.0,0.0,2.0,0.0,3.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,24,8.0,25.0,15.0,48.0,norte
M,CE,engenharia de software,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,27,10.0,12.0,12.0,34.0,nordeste
M,RJ,redes de computadores,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,27,6.0,8.0,9.0,23.0,sudeste
M,RJ,otimização,0.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,26,13.0,12.0,9.0,34.0,sudeste
M,CE,sistemas de informação,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,27,8.0,16.0,11.0,35.0,nordeste
M,PR,engenharia de software,2.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,22,9.0,16.0,9.0,34.0,sul
M,MG,engenharia de software,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,23,2.0,16.0,6.0,24.0,sudeste
M,SP,redes de computadores,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,23,9.0,10.0,8.0,27.0,sudeste
