SEXO,ESTADO,ESPECIALIDADE,Matemática Discreta,Cálculo Diferencial e Integral,Álgebra Linear,Geometria Analítica,Análise Combinatória,Probabilidade e Estatística,Lógica Matemática,Organização de Arquivos e Dados,Técnicas de Programação,Circuitos Digitais,Análise de Algoritmos,Teoria dos Grafos,"Linguagens Formais, Autômatos e Computabilidade",Algoritmos e Estruturas de Dados,Linguagens de Programação,Sistemas Operacionais,Arquitetura e Organização de Computadores,Redes de Computadores,Computação Gráfica,Inteligência Artificial,Engenharia de Software,Sistemas Distribuídos,Compiladores,Processamento de Imagens,Banco de Dados,IDADE,matematica,fund_computacao,tec_computacao,total,linhas_pesquisas,area_concentration,REGIAO
F,PR,inteligência artificial,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,29,7.0,15.0,9.0,31.0,inteligência artificial,computacao,sul
F,MG,engenharia de software,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23,5.0,10.0,4.0,19.0,engenharia de software,informatica,sudeste
F,RJ,engenharia de software,2.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,11.0,9.0,2.0,22.0,engenharia de software,informatica,sudeste
F,RJ,inteligência artificial,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,22,9.0,15.0,6.0,30.0,inteligência artificial,computacao,sudeste
M,SC,redes de computadores,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,33,4.0,15.0,8.0,27.0,redes de computadores,computacao,sul
F,SP,aplicações computacionais,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,21,8.0,14.0,6.0,28.0,linhas concentradas,informatica,sudeste
F,PB,sistemas de computação,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,21,9.0,13.0,12.0,34.0,linhas concentradas,informatica,nordeste
M,SP,banco de dados,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,41,10.0,14.0,5.0,29.0,linhas concentradas,informatica,sudeste
M,MS,inteligência artificial,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,24,8.0,10.0,6.0,24.0,inteligência artificial,computacao,centro_oeste
M,MG,redes de computadores,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,25,4.0,16.0,7.0,27.0,redes de computadores,computacao,sudeste
M,PR,engenharia de software,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,23,7.0,9.0,9.0,25.0,engenharia de software,informatica,sul
M,PA,aplicações computacionais,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,21,5.0,9.0,12.0,26.0,linhas concentradas,informatica,norte
M,GO,sistemas de computação,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,24,7.0,15.0,5.0,27.0,linhas concentradas,informatica,centro_oeste
M,SP,engenharia de software,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,22,12.0,16.0,4.0,32.0,engenharia de software,informatica,sudeste
M,PR,sistemas de informação,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,25,7.0,14.0,10.0,31.0,redes de computadores,computacao,sul
M,AL,sistemas de computação,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32,8.0,12.0,3.0,23.0,linhas concentradas,informatica,nordeste
M,ES,sistemas de informação,2.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,25,8.0,12.0,8.0,28.0,redes de computadores,computacao,sudeste
M,MG,metodologias e técnicas de computação,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,22,13.0,23.0,10.0,46.0,redes de computadores,computacao,sudeste
M,SE,redes de computadores,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,28,10.0,18.0,6.0,34.0,redes de computadores,computacao,nordeste
M,SP,redes de computadores,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,21,10.0,20.0,8.0,38.0,redes de computadores,computacao,sudeste
M,MG,otimização,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,29,10.0,14.0,8.0,32.0,inteligência artificial,computacao,sudeste
M,PR,sistemas de informação,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,22,9.0,13.0,9.0,31.0,redes de computadores,computacao,sul
M,DF,redes de computadores,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,22,11.0,21.0,8.0,40.0,redes de computadores,computacao,centro_oeste
M,MG,sistemas de computação,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,24,9.0,14.0,7.0,30.0,linhas concentradas,informatica,sudeste
M,MA,aplicações computacionais,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,24,3.0,13.0,4.0,20.0,linhas concentradas,informatica,nordeste
M,SP,otimização,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,22,15.0,21.0,14.0,50.0,inteligência artificial,computacao,sudeste
M,MG,engenharia de software,0.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,25,8.0,14.0,8.0,30.0,engenharia de software,informatica,sudeste
M,ES,metodologias e técnicas de computação,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,21,9.0,13.0,9.0,31.0,redes de computadores,computacao,sudeste
M,MG,engenharia de software,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,22,5.0,11.0,6.0,22.0,engenharia de software,informatica,sudeste
M,MG,engenharia de software,0.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,22,9.0,9.0,4.0,22.0,engenharia de software,informatica,sudeste
M,GO,inteligência artificial,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,22,4.0,18.0,11.0,33.0,inteligência artificial,computacao,centro_oeste
M,PR,redes de computadores,1.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,22,9.0,11.0,5.0,25.0,redes de computadores,computacao,sul
M,SP,aplicações computacionais,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,27,13.0,15.0,8.0,36.0,linhas concentradas,informatica,sudeste
M,PR,redes de computadores,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,21,8.0,11.0,5.0,24.0,redes de computadores,computacao,sul
M,PR,inteligência artificial,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,22,7.0,17.0,9.0,33.0,inteligência artificial,computacao,sul
M,SP,otimização,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,22,12.0,17.0,7.0,36.0,inteligência artificial,computacao,sudeste
M,MT,inteligência artificial,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,23,10.0,18.0,7.0,35.0,inteligência artificial,computacao,centro_oeste
M,PR,inteligência artificial,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,24,8.0,13.0,7.0,28.0,inteligência artificial,computacao,sul
M,SP,aplicações computacionais,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,26,7.0,18.0,6.0,31.0,linhas concentradas,informatica,sudeste
M,PR,aplicações computacionais,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,25,5.0,15.0,9.0,29.0,linhas concentradas,informatica,sul
M,RS,aplicações computacionais,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,21,12.0,18.0,13.0,43.0,linhas concentradas,informatica,sul
M,MG,metodologias e técnicas de computação,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,21,6.0,13.0,8.0,27.0,redes de computadores,computacao,sudeste
M,GO,redes de computadores,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,25,15.0,17.0,13.0,45.0,redes de computadores,computacao,centro_oeste
M,MG,engenharia de software,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,24,6.0,14.0,10.0,30.0,engenharia de software,informatica,sudeste
M,SC,aplicações computacionais,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,21,12.0,19.0,7.0,38.0,linhas concentradas,informatica,sul
M,SC,sistemas de computação,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,26,7.0,11.0,7.0,25.0,linhas concentradas,informatica,sul
M,SP,inteligência artificial,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,25,8.0,14.0,7.0,29.0,inteligência artificial,computacao,sudeste
M,RS,aplicações computacionais,0.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,23,11.0,13.0,5.0,29.0,linhas concentradas,informatica,sul
M,MA,aplicações computacionais,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,27,8.0,17.0,13.0,38.0,linhas concentradas,informatica,nordeste
M,SP,aplicações computacionais,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,23,7.0,8.0,5.0,20.0,linhas concentradas,informatica,sudeste
M,SC,redes de computadores,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,30,6.0,13.0,6.0,25.0,redes de computadores,computacao,sul
M,ES,otimização,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,24,8.0,15.0,6.0,29.0,inteligência artificial,computacao,sudeste
M,SP,sistemas de computação,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,27,6.0,13.0,8.0,27.0,linhas concentradas,informatica,sudeste
M,GO,inteligência artificial,1.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,26,10.0,16.0,8.0,34.0,inteligência artificial,computacao,centro_oeste
F,SC,inteligência artificial,0.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,27,12.0,15.0,9.0,36.0,inteligência artificial,computacao,sul
M,ES,redes de computadores,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,31,10.0,11.0,7.0,28.0,redes de computadores,computacao,sudeste
M,SP,sistemas de informação,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,27,3.0,16.0,3.0,22.0,redes de computadores,computacao,sudeste
M,RS,visão computacional,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,21,14.0,19.0,4.0,37.0,redes de computadores,computacao,sul
M,MG,sistemas de computação,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,22,8.0,16.0,5.0,29.0,linhas concentradas,informatica,sudeste
M,MG,metodologias e técnicas de computação,2.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,28,10.0,16.0,8.0,34.0,redes de computadores,computacao,sudeste
M,SP,inteligência artificial,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,21,6.0,8.0,11.0,25.0,inteligência artificial,computacao,sudeste
M,SP,aplicações computacionais,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,22,5.0,10.0,7.0,22.0,linhas concentradas,informatica,sudeste
M,PR,redes de computadores,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,21,6.0,16.0,4.0,26.0,redes de computadores,computacao,sul
M,SP,sistemas de computação,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,27,6.0,11.0,6.0,23.0,linhas concentradas,informatica,sudeste
M,AL,aplicações computacionais,1.0,2.0,3.0,0.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,30,12.0,18.0,8.0,38.0,linhas concentradas,informatica,nordeste
M,RS,inteligência artificial,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,22,8.0,16.0,4.0,28.0,inteligência artificial,computacao,sul
M,MG,inteligência artificial,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,22,5.0,11.0,7.0,23.0,inteligência artificial,computacao,sudeste
M,RS,computação aplicada,0.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,23,10.0,15.0,5.0,30.0,linhas concentradas,informatica,sul
M,MT,aplicações computacionais,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,24,8.0,10.0,8.0,26.0,linhas concentradas,informatica,centro_oeste
M,SP,aprendizado de máquina,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,21,14.0,22.0,12.0,48.0,inteligência artificial,computacao,sudeste
M,PR,sistemas de informação,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,22,8.0,15.0,8.0,31.0,redes de computadores,computacao,sul
M,SP,aplicações computacionais,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,21,15.0,21.0,14.0,50.0,linhas concentradas,informatica,sudeste
F,MG,aplicações computacionais,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,25,7.0,12.0,5.0,24.0,linhas concentradas,informatica,sudeste
F,MG,otimização,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,26,6.0,17.0,5.0,28.0,inteligência artificial,computacao,sudeste
F,SP,engenharia de software,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,41,9.0,12.0,7.0,28.0,engenharia de software,informatica,sudeste
M,PB,sistemas de computação,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,25,11.0,16.0,11.0,38.0,linhas concentradas,informatica,nordeste
M,SC,redes de computadores,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,36,4.0,10.0,8.0,22.0,redes de computadores,computacao,sul
M,PR,visão computacional,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,24,7.0,11.0,8.0,26.0,redes de computadores,computacao,sul
M,ES,otimização,0.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,25,11.0,14.0,9.0,34.0,inteligência artificial,computacao,sudeste
M,MG,banco de dados,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,23,4.0,14.0,5.0,23.0,linhas concentradas,informatica,sudeste
M,BA,sistemas de informação,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,23,8.0,21.0,11.0,40.0,redes de computadores,computacao,nordeste
M,PA,aplicações computacionais,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22,7.0,15.0,2.0,24.0,linhas concentradas,informatica,norte
M,SP,otimização,1.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,31,11.0,11.0,10.0,32.0,inteligência artificial,computacao,sudeste
M,GO,engenharia de software,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,20,7.0,8.0,6.0,21.0,engenharia de software,informatica,centro_oeste
M,ES,redes de computadores,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,29,6.0,8.0,5.0,19.0,redes de computadores,computacao,sudeste
M,RN,inteligência artificial,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,20,8.0,11.0,7.0,26.0,inteligência artificial,computacao,nordeste
M,PA,aplicações computacionais,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,36,6.0,13.0,7.0,26.0,linhas concentradas,informatica,norte
M,MA,aplicações computacionais,1.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,50,14.0,13.0,10.0,37.0,linhas concentradas,informatica,nordeste
M,ES,redes de computadores,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,32,10.0,13.0,6.0,29.0,redes de computadores,computacao,sudeste
M,GO,sistemas de computação,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,27,5.0,8.0,5.0,18.0,linhas concentradas,informatica,centro_oeste
M,PA,aplicações computacionais,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,22,16.0,21.0,9.0,46.0,linhas concentradas,informatica,norte
M,SP,visão computacional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,24,7.0,12.0,8.0,27.0,redes de computadores,computacao,sudeste
