NÚMERO DE INSCRIÇÃO,SITUAÇÃO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,ANO
39402684863,Presente,B,A,C,E,A,A,C,D,D,A,E,E,C,A,B,C,D,C,B,B,B,B,A,B,B,A,A,C,C,C,B,D,B,D,A,D,B,A,D,D,B,B,C,B,C,D,D,D,A,D,D,D,A,A,D,C,E,D,C,E,A,A,C,A,E,D,C,D,A,B,2016
39401652862,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016
39401671308,Presente,B,D,E,B,A,D,C,D,C,B,C,E,C,D,B,D,E,D,B,B,A,C,E,E,A,E,C,D,A,A,B,B,A,E,C,A,A,C,D,A,E,D,E,C,B,B,D,E,D,B,B,D,C,C,A,C,A,E,C,D,E,A,A,A,E,C,C,B,B,D,2016
39401670211,Presente,E,A,E,D,B,A,C,E,E,C,A,E,D,E,D,D,B,E,B,B,A,B,C,B,A,D,A,C,B,A,B,A,B,B,A,A,A,C,D,C,D,B,A,E,B,C,D,C,C,D,A,A,A,A,D,A,A,E,C,A,D,A,C,A,E,C,C,C,B,A,2016
39401684528,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016
39401640769,Presente,E,A,D,C,C,B,E,B,C,C,D,E,C,D,B,D,E,B,E,E,E,B,E,E,B,D,A,C,D,B,B,D,B,C,E,A,A,A,A,B,A,E,D,B,C,C,D,A,D,A,C,D,A,A,B,C,E,D,A,A,C,A,A,C,E,C,A,B,B,B,2016
39401640653,Presente,B,A,C,E,A,B,B,C,C,C,A,E,B,C,B,C,B,C,B,C,B,A,E,E,A,D,B,C,C,C,B,A,B,C,C,C,A,A,D,C,C,C,C,C,C,C,C,E,C,C,C,B,C,C,C,C,C,C,C,D,C,C,C,C,E,C,C,C,C,D,2016
39401635473,Presente,B,C,B,D,A,A,C,E,A,C,E,E,C,A,D,D,B,E,A,B,B,B,E,E,A,D,A,D,A,C,B,A,D,E,D,C,A,C,D,E,B,C,D,D,B,C,D,C,B,D,A,D,C,,,,,,,A,D,A,A,,,,,C,B,D,2016
39401652971,Presente,B,A,D,D,C,A,C,B,C,C,D,E,B,D,D,E,C,B,B,B,E,B,C,B,A,D,A,C,A,C,B,D,B,C,B,A,A,B,E,D,A,B,A,C,C,C,D,D,B,D,B,D,B,A,D,C,B,A,E,A,E,A,C,A,E,C,C,E,B,C,2016
39401660786,Presente,E,B,D,C,C,A,B,D,E,C,D,E,D,E,C,B,A,D,C,D,E,C,E,B,C,D,A,A,E,C,B,C,B,D,E,B,B,B,E,B,A,C,A,C,B,E,A,A,E,D,C,D,C,C,E,A,D,C,D,C,B,A,B,A,B,C,B,E,A,C,2016
39401638998,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016
42101834661,Presente,B,,A,A,D,A,B,D,E,,C,A,A,B,D,C,C,,A,A,A,D,B,E,C,,B,C,A,D,E,B,D,D,E,E,E,E,E,D,C,E,A,B,E,D,D,A,E,D,E,,A,A,D,C,A,B,A,E,C,B,D,D,C,D,A,D,B,D,2017
42101834363,Presente,C,C,D,A,D,B,B,B,B,B,C,A,B,B,C,C,C,E,E,D,D,D,B,C,D,B,B,C,C,D,E,B,D,D,E,E,E,A,C,D,C,E,B,E,D,D,A,D,E,D,A,A,A,B,D,A,B,A,D,C,C,B,D,D,D,D,A,D,B,D,2017
42101835486,Presente,C,C,D,E,C,D,B,A,D,C,C,A,A,E,A,C,B,B,D,D,E,D,A,E,C,D,B,C,B,D,B,B,D,C,E,B,E,D,B,A,B,E,E,A,B,D,A,C,D,D,A,E,A,A,D,D,B,D,D,C,E,B,C,A,B,D,E,D,C,D,2017
42101829873,Presente,C,E,C,B,D,B,B,B,B,B,C,C,B,C,C,D,D,E,E,D,D,D,B,C,C,B,B,C,D,D,B,B,D,E,E,C,B,D,B,D,B,E,A,B,A,A,D,D,E,D,A,E,E,A,D,C,E,D,D,C,B,D,E,D,D,D,A,E,E,D,2017
42101828039,Presente,C,E,A,A,C,C,D,C,C,B,C,A,B,E,C,B,C,A,E,D,A,D,C,C,C,C,B,C,D,D,B,A,D,C,D,A,C,E,D,B,A,D,B,A,B,E,E,C,C,E,D,D,A,D,B,D,E,A,D,D,C,D,C,A,A,C,C,B,B,D,2017
42101832143,Presente,D,C,E,D,D,B,B,E,D,D,C,E,C,A,C,C,B,A,E,D,C,D,C,A,D,D,C,C,A,D,C,E,C,E,C,C,E,D,D,A,B,A,A,B,A,A,C,D,E,D,E,C,A,B,D,C,D,A,E,C,E,D,C,D,D,E,A,B,C,D,2017
42101834456,Presente,D,D,D,A,E,A,B,D,A,D,C,D,B,D,D,C,C,C,E,D,A,D,B,E,C,A,A,A,A,A,A,D,D,A,A,A,A,D,A,A,A,*,A,A,A,A,A,A,A,A,E,E,A,D,E,E,E,E,E,E,E,E,E,E,B,D,E,D,C,C,2017
42101828876,Presente,C,A,B,D,E,D,D,E,C,B,A,C,A,E,B,B,D,B,A,C,C,D,A,C,A,E,C,C,C,D,E,A,D,E,D,A,A,A,A,B,E,B,E,C,D,A,C,A,C,D,B,E,A,B,B,C,E,B,E,E,D,A,C,E,D,D,C,A,B,C,2017
42101835531,Presente,B,C,A,B,B,D,B,E,C,A,C,A,D,E,B,B,E,A,D,D,A,E,B,E,C,D,B,C,E,D,A,B,D,B,B,A,C,E,C,E,E,D,A,B,B,C,D,E,E,D,B,A,D,D,D,C,E,A,D,E,C,B,A,A,C,D,A,B,B,D,2017
42101809412,Presente,B,E,C,B,E,D,B,D,E,B,C,E,C,D,B,C,D,E,D,E,A,B,A,E,A,D,B,C,D,D,A,D,D,B,E,A,C,D,E,A,E,D,B,E,B,C,C,A,C,E,A,E,C,B,D,A,D,E,A,C,E,B,B,C,D,E,C,D,B,D,2017
42101832471,Presente,A,E,C,A,C,A,B,C,C,A,C,D,A,A,D,B,E,A,A,B,A,E,B,E,C,D,B,C,B,D,A,B,D,D,B,B,A,D,E,E,E,E,E,B,A,D,A,C,B,D,E,C,D,D,D,D,E,E,B,D,D,D,C,C,D,D,A,B,E,C,2017
42101827913,Presente,C,B,D,B,A,C,B,E,C,C,A,D,A,B,C,C,D,B,C,E,A,C,B,A,B,E,B,E,B,D,A,C,D,E,B,B,E,D,A,E,D,D,B,E,C,B,B,D,C,D,C,E,A,A,D,A,D,A,D,E,C,D,C,D,D,D,A,E,B,D,2017
42101812617,Presente,B,A,A,B,B,B,E,B,E,E,C,E,B,B,B,C,B,B,E,B,D,C,E,E,C,D,B,C,D,D,B,E,D,D,A,E,E,E,B,D,B,D,E,B,A,D,A,C,E,D,D,C,D,C,D,E,D,A,D,B,A,B,A,C,D,D,E,B,B,D,2017
42102835291,Presente,B,E,C,E,D,B,B,D,B,C,A,C,B,B,E,B,B,B,B,D,B,B,E,C,C,D,C,B,A,D,A,B,B,E,A,B,E,D,C,B,B,D,E,B,E,D,B,C,B,E,E,E,C,B,B,B,E,C,D,E,B,A,E,A,A,D,E,D,E,D,2017
42101809899,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101809829,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101820159,Presente,B,B,C,A,E,D,C,D,B,A,C,D,B,A,B,B,C,D,C,B,C,C,B,D,A,D,C,B,E,D,B,B,D,B,A,A,E,A,D,A,D,B,B,D,E,A,E,D,E,C,D,B,E,D,B,B,D,A,D,E,C,D,B,A,B,D,C,E,E,D,2017
42101834552,Presente,C,A,D,D,C,D,B,B,B,A,A,D,A,E,B,B,E,C,D,C,E,A,C,A,C,E,B,C,C,D,A,D,D,C,A,A,C,E,D,A,E,D,B,C,E,A,C,D,C,D,E,B,D,D,D,A,A,E,A,C,B,C,C,A,D,E,D,C,C,D,2017
42101829471,Presente,C,C,E,A,A,C,B,A,E,D,D,A,A,B,D,B,E,D,C,D,D,B,E,A,E,D,C,E,D,D,A,B,D,D,B,A,C,E,C,B,A,D,D,E,E,C,A,E,B,C,A,A,A,C,E,C,D,A,C,E,D,B,E,A,D,D,E,D,B,D,2017
42101834498,Presente,B,E,E,E,E,B,B,D,A,C,C,A,B,B,D,D,C,C,E,A,A,D,B,E,C,B,B,C,C,D,A,B,D,D,C,A,E,E,C,C,C,D,E,B,D,D,C,D,E,E,E,E,C,A,D,B,E,E,D,E,C,B,D,A,D,D,A,D,B,D,2017
42101834445,Presente,A,E,A,A,A,B,B,B,A,A,C,C,B,D,D,B,B,C,C,C,C,C,C,E,C,D,C,A,A,C,C,D,D,E,C,B,E,D,D,A,D,D,D,D,E,E,C,C,C,C,B,E,C,A,D,C,C,E,B,B,E,D,C,D,D,D,E,A,E,D,2017
42101809825,Presente,C,A,E,D,A,D,E,B,C,A,A,A,B,D,C,E,A,A,E,E,E,B,D,C,A,A,A,E,A,A,E,A,B,C,E,C,A,C,A,D,E,E,A,E,A,C,B,C,A,E,A,A,D,B,C,D,A,E,E,A,D,A,D,A,C,D,D,E,D,A,2017
42102835363,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101824968,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101833252,Presente,A,A,B,B,D,C,B,B,C,E,C,D,B,B,A,D,E,E,D,B,A,D,B,C,C,D,B,C,B,D,A,C,D,E,B,A,E,D,C,C,E,D,D,B,C,E,B,C,C,D,C,E,D,A,D,C,D,A,A,E,B,D,A,A,D,D,C,B,B,D,2017
42102830241,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101810934,Presente,C,C,C,A,D,C,B,C,C,C,C,E,A,C,B,B,C,C,E,D,E,E,A,C,A,D,B,C,E,D,E,C,D,B,E,D,C,E,C,C,B,D,E,B,E,D,D,C,C,E,A,A,A,D,E,E,E,A,D,E,A,A,A,D,D,D,D,C,C,E,2017
42101822032,Presente,C,A,E,A,E,C,B,C,A,E,C,A,C,C,A,D,B,D,A,B,A,D,B,D,C,D,B,C,D,D,A,B,D,A,E,C,E,A,A,A,E,D,E,C,B,D,D,D,D,D,E,C,D,A,D,A,D,D,A,C,B,C,C,D,D,D,E,D,E,D,2017
42101811253,Presente,E,E,B,E,A,A,B,B,E,D,C,A,E,B,C,C,E,B,D,D,B,D,E,C,D,D,B,C,A,D,A,B,D,B,C,A,B,E,D,A,B,D,A,C,A,C,C,B,A,E,A,D,A,B,B,B,E,A,C,B,C,B,B,C,D,C,B,D,E,D,2017
42101823045,Presente,C,E,C,B,E,D,B,B,B,C,C,A,A,C,C,C,B,B,B,D,D,C,B,E,C,D,B,A,D,D,C,E,D,C,C,A,D,B,A,B,E,E,B,C,E,D,B,A,D,D,E,C,D,A,D,C,D,E,A,B,C,B,C,A,D,D,A,B,B,D,2017
42101809838,Presente,C,C,B,E,E,B,B,E,C,C,C,A,C,C,D,C,C,A,C,C,A,E,A,E,C,B,B,C,C,D,A,A,D,B,A,A,E,D,B,E,A,D,E,B,D,C,D,D,C,D,E,A,D,A,B,C,D,E,C,B,C,B,E,A,D,D,A,C,E,D,2017
42101810616,Presente,B,B,D,B,E,D,B,B,D,C,E,B,B,B,E,B,C,C,E,D,C,C,C,E,C,D,B,C,D,D,B,E,D,B,A,A,B,D,C,B,B,A,E,B,A,E,B,C,C,D,A,C,D,D,A,B,E,D,E,C,E,B,C,A,D,E,D,E,B,D,2017
42101809967,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101833267,Presente,B,B,B,B,B,B,B,B,B,B,E,B,B,B,B,B,B,B,B,A,B,B,B,E,E,D,C,C,E,D,A,B,D,B,A,B,B,E,B,B,A,E,B,B,A,A,B,B,B,C,D,B,D,A,B,A,B,A,B,B,B,A,C,D,E,D,D,B,B,D,2017
42101835336,Presente,C,E,A,E,C,B,B,D,B,C,C,D,E,A,A,B,B,C,E,D,D,E,A,C,C,A,B,B,B,D,A,E,D,C,A,B,D,A,E,A,C,E,B,C,D,E,A,D,B,E,C,D,D,A,E,A,A,A,D,C,B,C,C,D,D,A,A,C,B,D,2017
42102834027,Presente,B,D,E,C,A,C,A,D,C,A,D,C,E,C,A,B,E,B,E,A,E,C,A,C,E,D,E,E,D,D,B,D,D,B,A,A,B,B,E,B,D,C,C,C,A,C,C,E,B,A,C,C,B,B,C,A,D,D,A,C,C,D,C,A,B,C,D,B,B,D,2017
42101835588,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42102829431,Presente,A,E,A,A,D,B,B,D,D,D,C,A,D,D,A,C,C,D,D,D,A,C,E,E,C,C,B,C,C,C,A,B,D,E,E,E,E,D,C,E,A,B,E,D,A,C,A,D,D,D,D,D,B,A,D,A,C,A,D,E,D,B,C,D,B,D,D,D,B,D,2017
42101833459,Presente,A,E,A,A,B,B,B,E,D,E,C,B,C,E,A,D,B,C,B,E,C,B,A,E,C,A,B,D,C,D,A,B,D,E,C,A,B,D,C,B,C,D,E,E,A,D,C,E,A,C,C,C,D,A,E,D,E,B,A,C,B,B,C,A,D,D,E,B,C,D,2017
42101832379,Presente,A,C,B,B,C,B,B,C,B,D,C,D,D,B,D,D,D,B,B,C,C,D,B,E,C,B,B,C,C,D,E,A,D,E,B,E,E,A,E,E,C,C,D,B,E,D,E,B,C,D,A,C,A,A,A,C,E,E,B,B,D,B,B,D,E,D,A,A,E,D,2017
42101834134,Presente,A,E,C,A,E,A,B,B,A,E,C,A,C,B,E,C,C,E,E,B,A,D,B,E,C,B,B,C,B,D,D,A,D,B,E,B,E,A,D,D,B,D,E,B,E,C,D,C,C,E,B,E,D,A,D,D,E,B,B,A,C,B,D,A,B,D,A,D,B,C,2017
42101834847,Presente,C,C,A,B,D,C,B,B,D,C,C,D,C,B,A,C,C,B,E,D,D,C,E,A,A,E,B,D,E,B,B,B,D,C,D,B,E,E,E,E,C,B,E,B,E,E,B,C,E,D,D,C,E,A,D,C,A,D,D,E,E,D,E,D,E,D,B,E,E,D,2017
42101820545,Presente,E,B,D,D,C,D,B,B,A,D,C,A,D,D,C,C,C,A,E,D,A,E,B,E,C,B,B,C,B,D,E,A,D,D,C,C,E,D,C,B,C,D,E,B,E,B,D,C,E,C,E,E,C,A,D,C,D,B,B,E,E,B,C,A,C,D,A,E,B,D,2017
42101818152,Presente,B,E,C,A,B,E,B,*,D,B,C,D,A,A,A,C,D,B,D,D,D,C,B,B,B,E,B,A,C,A,A,A,D,B,A,B,E,D,E,C,B,D,D,C,E,A,C,A,D,D,E,A,D,B,D,C,D,B,D,D,A,B,D,A,B,D,C,D,C,C,2017
42101822482,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101825079,Presente,C,E,D,B,D,B,B,C,E,C,C,A,D,B,A,B,E,D,E,C,C,D,E,E,C,D,B,C,D,D,B,B,D,A,D,B,C,D,C,E,C,E,D,B,D,C,A,D,C,D,D,E,D,D,B,A,E,A,D,C,E,B,C,A,D,D,A,D,D,D,2017
42101834852,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101830094,Presente,C,E,A,B,B,A,B,D,C,E,C,D,C,A,E,D,B,D,E,A,E,D,A,A,C,A,B,C,E,D,A,B,D,D,C,E,E,D,E,A,E,D,E,B,A,D,A,B,E,D,C,E,A,D,D,C,A,E,B,C,B,B,C,C,D,C,A,D,B,D,2017
42101831138,Presente,C,A,B,A,C,B,B,E,D,C,A,A,D,D,A,D,C,E,E,D,A,E,B,E,C,D,B,C,E,D,A,D,D,A,B,E,E,A,D,E,B,D,D,B,A,C,D,D,C,D,A,A,D,A,D,A,D,A,A,C,B,B,C,D,D,A,A,D,B,D,2017
42101835045,Presente,D,C,D,A,C,,B,D,D,D,E,D,D,D,C,B,D,D,E,E,E,E,B,C,C,D,B,C,E,D,A,B,C,D,E,C,E,C,C,E,B,D,B,B,E,A,C,D,A,A,A,E,D,B,D,C,C,B,D,C,B,B,D,A,D,C,A,A,C,D,2017
42101826650,Presente,B,A,B,A,E,B,D,B,A,E,C,B,B,E,C,C,D,A,A,B,C,A,B,A,C,D,B,C,D,D,B,C,D,D,E,E,A,D,C,E,C,E,A,D,D,A,E,B,E,D,B,A,D,B,D,A,D,A,A,B,E,B,C,A,D,D,C,C,C,D,2017
42101831932,Presente,C,E,C,B,A,D,B,D,B,B,B,B,A,E,C,B,C,C,A,D,A,B,B,E,C,D,B,C,E,D,A,B,D,B,A,B,B,E,E,E,E,D,D,C,C,A,E,A,E,D,C,C,D,A,D,D,A,B,C,A,C,B,E,A,E,D,A,B,B,C,2017
42101835381,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101810155,Presente,C,B,A,B,A,B,B,E,D,C,C,A,B,E,D,B,C,A,E,D,A,D,B,E,C,D,B,C,E,D,A,B,D,A,A,B,A,A,B,B,E,D,E,D,B,D,D,B,C,D,C,E,D,D,D,C,B,A,A,C,B,B,C,A,D,D,A,D,B,D,2017
42101810431,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101809484,Presente,E,A,E,D,E,C,B,A,E,D,C,E,B,A,C,C,E,B,E,D,D,A,B,C,C,D,D,D,A,B,A,D,D,E,B,C,D,A,E,B,A,B,B,E,E,D,D,C,A,D,C,B,A,C,E,D,A,C,C,C,B,B,E,A,B,C,D,B,*,C,2017
42101812390,Presente,A,B,D,E,D,B,C,D,E,D,D,C,A,E,C,B,B,B,E,D,C,C,A,C,D,D,B,A,C,A,E,A,D,E,A,C,C,D,C,B,E,C,B,C,A,A,D,E,B,D,D,E,C,A,C,E,E,E,A,B,C,D,B,A,E,D,C,D,E,C,2017
42102810109,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101809702,Presente,A,B,B,A,D,B,B,E,D,E,C,D,B,B,C,E,B,A,E,D,C,D,B,E,D,D,C,C,E,D,C,D,D,C,B,A,E,D,B,B,C,E,E,C,A,D,A,D,C,E,E,A,C,A,D,C,E,A,D,C,C,B,C,C,B,D,A,E,B,D,2017
42101821819,Presente,C,C,C,B,A,E,B,D,E,E,C,A,D,C,C,B,C,D,E,C,A,D,B,C,C,D,B,E,E,A,B,B,D,B,C,A,E,B,D,C,E,E,E,C,B,B,D,E,C,D,E,E,A,A,D,D,B,E,D,B,B,B,E,D,E,D,A,E,B,D,2017
42101825174,Presente,C,E,B,B,D,A,B,B,D,C,C,D,D,A,E,C,D,B,E,D,D,D,B,C,C,E,B,D,C,D,E,B,D,A,E,B,E,D,C,C,E,A,E,B,D,A,D,C,C,D,C,C,B,D,D,A,E,A,D,C,C,B,B,A,D,D,A,C,B,D,2017
42101834780,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101834684,Presente,B,C,B,A,E,B,B,B,E,C,B,A,B,B,B,C,A,D,D,B,C,D,B,C,C,E,A,B,D,D,A,B,D,C,E,B,A,E,E,E,E,A,A,E,A,A,D,D,D,C,B,C,D,B,B,A,D,A,D,C,C,D,A,A,E,D,D,D,B,D,2017
42101810074,Presente,E,E,D,B,D,A,A,B,C,B,C,D,C,E,C,B,A,E,E,A,D,E,B,E,C,B,B,C,C,D,A,C,D,E,D,E,E,D,D,B,D,D,E,A,E,C,E,A,B,D,C,E,C,C,D,A,E,A,D,C,C,C,A,A,D,D,A,A,B,D,2017
42101809317,Presente,A,C,D,A,D,C,B,C,A,C,C,A,C,C,B,B,B,E,A,D,C,C,A,C,C,B,B,C,B,D,A,C,D,E,A,E,E,B,E,B,A,D,D,B,B,D,C,A,E,C,E,E,B,A,D,C,E,B,D,D,E,A,C,A,C,D,A,E,B,D,2017
42101811859,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101824085,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101828590,Presente,E,C,C,B,D,B,B,B,D,C,D,A,B,E,D,C,C,A,A,D,E,E,B,E,C,D,B,C,E,D,A,B,D,B,E,C,C,E,E,E,E,E,E,B,D,C,D,A,C,E,C,B,D,D,D,C,E,C,B,E,E,A,A,A,D,D,A,C,B,E,2017
42101834501,Presente,C,C,B,A,C,D,B,D,E,D,A,A,C,D,B,B,C,C,C,C,C,E,B,E,C,D,C,A,C,D,B,B,D,B,A,E,C,E,C,C,B,D,A,D,A,D,D,D,C,E,D,E,A,A,D,B,E,A,A,E,E,A,C,A,A,D,A,E,B,D,2017
42101812613,Presente,C,B,E,B,C,A,D,A,E,C,B,D,A,C,C,B,D,B,C,B,A,E,B,E,C,D,B,E,E,D,B,B,D,A,D,B,E,E,E,B,D,C,E,B,B,B,E,D,E,D,E,A,D,A,E,A,D,E,D,C,D,A,D,A,B,D,A,E,B,D,2017
42101832812,Presente,C,A,B,B,D,B,B,E,B,A,C,A,D,D,D,B,E,E,A,C,D,E,B,B,C,B,B,C,A,D,B,E,D,C,A,E,E,D,A,B,E,D,A,E,B,C,C,D,A,A,A,D,D,D,D,C,D,E,E,A,E,B,C,E,D,D,E,A,B,D,2017
42101812146,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101834276,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101809394,Presente,C,C,D,E,B,B,A,B,D,E,D,B,D,A,E,C,D,E,C,D,B,A,A,E,D,D,C,E,A,*,C,D,D,E,B,E,C,A,D,A,A,D,E,D,D,D,A,C,E,C,D,B,A,C,B,E,A,B,E,C,B,C,C,A,D,D,D,D,B,C,2017
42101830408,Presente,C,E,C,B,C,D,B,B,A,E,A,A,E,D,C,D,B,D,E,B,A,E,B,A,D,D,B,C,C,D,A,E,D,C,A,B,E,E,E,E,E,D,E,B,E,E,A,D,B,E,C,A,A,A,D,E,E,E,D,C,C,B,D,D,D,D,C,D,B,D,2017
42101822176,Presente,D,B,A,D,B,C,B,B,E,D,C,A,C,E,A,B,D,E,C,D,E,B,B,C,C,D,B,C,B,D,B,B,D,B,C,E,E,D,E,E,B,A,B,B,A,A,A,C,B,D,A,B,B,B,D,D,D,D,A,D,A,A,C,A,E,D,C,E,B,D,2017
42101811817,Presente,C,E,B,D,E,D,B,A,D,B,C,D,D,D,E,B,E,A,A,D,C,C,B,E,C,B,B,C,D,D,E,E,B,B,D,A,C,D,C,B,A,B,D,B,C,C,A,A,D,D,D,C,C,A,D,B,A,A,D,B,C,B,D,A,D,D,D,D,E,D,2017
42101812514,Presente,B,E,C,A,A,B,E,E,E,E,C,D,E,D,D,C,E,B,E,A,E,E,B,E,C,E,B,E,E,D,A,B,D,E,E,D,E,D,C,E,B,C,A,E,B,C,D,C,E,D,A,E,D,D,D,C,B,B,D,B,C,B,D,A,B,E,E,B,E,D,2017
42101810484,Presente,C,A,D,B,D,D,B,B,B,C,C,A,C,B,C,C,D,A,E,D,A,D,B,C,C,B,B,C,B,D,A,B,D,E,A,E,E,D,C,C,C,D,A,D,E,C,D,D,B,D,B,A,C,A,D,A,D,B,D,E,C,B,A,D,D,D,A,D,B,D,2017
