,SEXO,ESTADO,REGIAO,ESPECIALIDADE,CARGO,Matemática Discreta,Cálculo Diferencial e Integral,Álgebra Linear,Geometria Analítica,Análise Combinatória,Probabilidade e Estatística,Lógica Matemática,Organização de Arquivos e Dados,Técnicas de Programação,Circuitos Digitais,Análise de Algoritmos,Teoria dos Grafos,"Linguagens Formais, Autômatos e Computabilidade",Algoritmos e Estruturas de Dados,Linguagens de Programação,Sistemas Operacionais,Arquitetura e Organização de Computadores,Redes de Computadores,Computação Gráfica,Inteligência Artificial,Engenharia de Software,Sistemas Distribuídos,Compiladores,Processamento de Imagens,Banco de Dados,ANO,matematica,fundamentos_computacao,tecnologia_computacao,Idade,cluster
822,1,24,3,inteligência artificial,0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2016,5.0,9.0,4.0,33,1
823,1,6,2,sistemas distribuídos,0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2016,4.0,11.0,5.0,29,1
824,1,23,4,inteligência artificial,0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2016,8.0,19.0,5.0,31,0
825,1,12,3,banco de dados,0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2016,8.0,15.0,4.0,34,1
826,1,19,1,tecnologias educacionais e,0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2016,5.0,11.0,4.0,42,1
827,1,16,1,computação inteligente,0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2016,11.0,20.0,6.0,38,0
828,1,8,2,engenharia de software,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,2016,3.0,13.0,6.0,46,1
829,0,13,0,engenharia de software,0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,2016,4.0,13.0,11.0,32,1
830,1,9,1,arquitetura de sistemas,0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2016,7.0,11.0,7.0,35,1
831,1,14,1,sistemas de computação,0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2016,10.0,16.0,9.0,39,0
832,0,5,1,engenharia de software,0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2016,7.0,16.0,8.0,31,0
833,1,5,1,ciência computacional,0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,2016,9.0,14.0,9.0,31,0
834,1,11,2,sistema de computação,0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2016,16.0,22.0,7.0,28,0
835,1,20,4,processamento paralelo e,0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2016,7.0,17.0,6.0,33,1
836,1,12,3,computação visual,0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2016,10.0,13.0,5.0,27,1
837,1,24,3,aprendizado de máquina,0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2016,9.0,16.0,6.0,28,0
838,1,24,3,computação paralela e,0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2016,10.0,12.0,4.0,32,1
839,0,14,1,sistemas de computação,0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2016,5.0,9.0,5.0,36,1
840,1,14,1,automação e robótica,0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2016,6.0,12.0,4.0,29,1
841,1,12,3,sistemas de computação,0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2016,7.0,16.0,7.0,34,1
842,1,5,1,sistemas embarcadosvoluídos,0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2016,12.0,18.0,9.0,41,0
843,1,14,1,sistemas de computação,0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2016,11.0,15.0,6.0,29,0
844,1,17,1,sistemas de computação,0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2016,11.0,12.0,5.0,30,1
845,0,17,1,sistemas de computação,0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2016,12.0,12.0,6.0,35,1
846,1,24,3,computação gráfica imagens,0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2016,13.0,20.0,13.0,29,0
847,1,15,4,inteligência artificial,0,1.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2016,13.0,21.0,8.0,34,0
848,1,1,1,teoria da computação,0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2016,10.0,17.0,9.0,27,0
849,1,24,3,gestão da tecnologia,0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,2016,10.0,9.0,8.0,35,1
850,1,24,3,sistemas inteligentes,0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2016,8.0,19.0,6.0,27,0
851,1,24,3,sistemas de computação,0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2016,11.0,18.0,6.0,31,0
852,1,19,1,engenharia de software,0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2016,7.0,11.0,6.0,28,1
853,1,14,1,metodologia e técnicas,0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2016,9.0,10.0,5.0,30,1
854,1,15,4,sistemas distribuídos,0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2016,11.0,10.0,6.0,28,1
855,1,24,3,engenharia de software,0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2016,6.0,17.0,5.0,31,1
856,1,14,1,metodologia e técnicas,0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2016,7.0,16.0,4.0,33,1
857,1,14,1,sistemas de computação,0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2016,7.0,15.0,7.0,42,1
858,1,18,3,robótica,0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2016,11.0,17.0,15.0,29,0
859,1,24,3,ciência de dados,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2016,4.0,12.0,6.0,28,1
860,1,8,2,inteligência artificial,0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2016,6.0,13.0,5.0,36,1
861,1,24,3,sistemas de computação,0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2016,4.0,9.0,8.0,26,1
862,1,24,3,banco de dados,0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,2016,10.0,19.0,9.0,41,0
863,0,15,4,tecnologia da informação,0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2016,7.0,13.0,6.0,29,1
864,1,15,4,inteligência artificial,0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2016,8.0,17.0,8.0,26,0
865,1,17,1,engenharia de software,0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2016,7.0,7.0,6.0,44,1
866,1,20,4,sistemas embarcados,0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2016,10.0,16.0,6.0,31,0
867,1,24,3,sistemas computacionais complexos,0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2016,12.0,12.0,8.0,31,0
868,1,18,3,engenharia de software,0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,2016,16.0,19.0,11.0,35,0
869,1,13,0,engenharia de software,0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,2016,10.0,12.0,9.0,27,0
870,1,16,1,combinatória e teoria,0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2016,9.0,17.0,9.0,29,0
871,0,11,2,teoria da computação,0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2016,7.0,17.0,3.0,29,1
872,1,12,3,visão computacional,0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2016,6.0,13.0,7.0,34,1
873,1,15,4,inteligência artificial,0,1.0,1.0,3.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2016,11.0,21.0,5.0,34,0
874,1,12,3,engenharia de software,0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2016,8.0,13.0,5.0,31,1
875,1,8,2,inteligência artificial,0,3.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2016,10.0,22.0,5.0,36,0
876,1,20,4,processamento paralelo e,0,0.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,2016,12.0,17.0,12.0,52,0
877,0,12,3,engenharia de software,0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,2016,7.0,14.0,8.0,35,1
878,0,1,1,ciência da computação,0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2016,6.0,8.0,8.0,28,1
879,1,20,4,redes de computadores,0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,2016,6.0,11.0,8.0,32,1
880,1,24,3,banco de dados,0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2016,8.0,16.0,8.0,39,0
881,1,23,4,inteligência artificial,0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2016,6.0,18.0,10.0,30,0
882,1,8,2,inteligência artificial,0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2016,7.0,10.0,7.0,27,1
883,1,24,3,arquitetura de computadores,0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2016,6.0,9.0,5.0,31,1
884,1,15,4,sistemas de informação,0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2016,9.0,18.0,5.0,32,0
885,1,23,4,banco de dados,0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,2016,7.0,15.0,9.0,39,0
886,1,24,3,engenharia de software,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2016,4.0,13.0,7.0,38,1
887,1,3,0,inteligência artificial,0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2016,15.0,15.0,4.0,32,0
888,1,9,1,arquitetura de sistemas,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2016,3.0,12.0,4.0,36,1
889,1,12,3,redes e sistemas,0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,4.0,13.0,1.0,32,1
890,0,24,3,engenharia de software,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2016,6.0,8.0,5.0,44,1
891,0,24,3,inteligência artificial,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,2016,4.0,17.0,7.0,28,1
892,0,20,4,modelagem computacional do,0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,2016,6.0,15.0,9.0,44,1
893,1,14,1,sistemas de computação,0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,2016,10.0,20.0,11.0,34,0
894,1,1,1,ciência de dados,0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,2016,10.0,12.0,11.0,38,0
895,1,24,3,sistemas web e,0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2016,6.0,10.0,4.0,39,1
896,1,12,3,sistemas e tecnologias,0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2016,7.0,10.0,6.0,37,1
897,1,24,3,redes de comunicações,0,0.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2016,11.0,20.0,12.0,31,0
898,1,24,3,aprendizado de máquina,0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2016,9.0,15.0,5.0,39,1
899,1,20,4,inteligência artificial,0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2016,6.0,13.0,5.0,32,1
900,1,15,4,algoritmos paralelos e,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2016,4.0,12.0,7.0,37,1
901,1,24,3,inteligência artificial,0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2016,15.0,19.0,11.0,32,0
902,1,11,2,sistema de computação,0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,2016,11.0,19.0,13.0,33,0
903,1,20,4,sistemas digitais e,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2016,8.0,20.0,6.0,43,0
904,1,15,4,inteligência artificial,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,2016,2.0,12.0,7.0,37,1
905,1,15,4,gestão da tecnologia,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2016,2.0,19.0,9.0,32,1
906,1,13,0,bioinformática,0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2016,9.0,20.0,9.0,31,0
907,1,12,3,inteligência artificial,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2016,6.0,7.0,9.0,36,1
908,1,23,4,banco de dados,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2016,7.0,19.0,8.0,32,0
909,1,15,4,inteligência artificial,0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2016,9.0,14.0,5.0,27,1
910,1,15,4,redes de comunicações,0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,2016,13.0,20.0,6.0,29,0
911,1,13,0,redes de computadores,0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,2016,12.0,18.0,10.0,29,0
912,1,12,3,sistemas embarcados,0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2016,11.0,11.0,7.0,35,1
913,1,7,3,sistemas de informação,0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2016,7.0,12.0,3.0,31,1
914,1,23,4,inteligência artificial,0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2016,8.0,9.0,10.0,35,1
915,1,24,3,processamento de imagens,0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,2016,10.0,13.0,8.0,38,0
916,1,20,4,linguagens de programação,0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2016,7.0,12.0,4.0,35,1
917,1,18,3,métodos numéricos e,0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2016,13.0,14.0,7.0,30,0
918,1,13,0,redes de computadores,0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2016,7.0,12.0,7.0,47,1
919,1,12,3,inteligência artificial,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2016,4.0,12.0,3.0,41,1
920,1,8,2,sistemas de computação,0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2016,6.0,11.0,5.0,39,1
